id,ground_truths,query,original_answers,reranked_answers
5649,[31427],"Is my joint pain, stiffness, and swelling indicative of a hereditary vascular condition?","[28242, 95803, 31156, 31789, 33151, 98151, 37800, 28839, 94823, 27747, 96931, 98507, 98152, 30738, 32436, 84043, 31933, 38440, 38862, 97610]","[94823, 95803, 28242, 31156, 31789, 33151, 28839, 27747, 96931, 30738, 32436, 84043, 31933, 38440, 97610, 98151, 98507, 98152, 37800, 38862]"
2152,[36119],"Could you provide information on hereditary diseases associated with bladder stone formation? My mother previously experienced bladder issues, and I'm concerned about the familial risk.","[29400, 28240, 30515, 31523, 29273, 28841, 29847, 30076, 30235, 29770, 29348, 31571, 27366, 28897, 28341, 37618, 97798, 95505, 95508, 83950]","[29400, 28240, 30515, 29273, 28841, 30076, 29770, 29348, 31571, 27366, 28897, 28341, 37618, 97798, 95508, 83950, 30235, 31523, 29847, 95505]"
7287,"[56263, 55719, 56362, 55534, 55952, 56436, 126196, 124474]",Which cellular structures or organelles are associated with the interaction of genes or proteins affected by Thonzonium Bromide?,"[56362, 56436, 126196, 56263, 55719, 56073, 55534, 124249, 56241, 124474, 55952, 126963, 55590, 125962, 126873, 56086, 126604, 126913, 125956, 56067]","[125962, 56362, 56436, 126196, 56263, 55719, 56073, 55534, 124249, 56241, 124474, 55952, 55590, 126873, 126604, 126913, 125956, 56067, 126963, 56086]"
10604,"[56073, 126963, 126196, 56436, 55898]",Which cellular structures engage with the genetic elements or proteins affected by the actions of D-Eritadenine?,"[126196, 56436, 56073, 126963, 55898, 56174, 56223, 126077, 124249, 125013, 127401, 56032, 56241, 55725, 126093, 55638, 125302, 126913, 56411, 56086]","[56073, 55898, 125013, 127401, 56241, 55725, 126093, 55638, 126913, 56411, 56086, 126196, 56436, 126963, 56174, 56223, 126077, 124249, 56032, 125302]"
2045,"[62836, 127726, 127727]","Please find a pathway that falls under the Defensins hierarchy, involves antimicrobial protein functions, and is externally peer-reviewed.","[62401, 127726, 127727, 62836, 127886, 128532, 127683, 127918, 128781, 129195, 62472, 128593, 62465, 62462, 127857, 128837, 62487, 129227, 127652, 62475]","[62401, 127726, 127727, 62836, 127886, 128532, 127683, 127918, 128781, 129195, 62472, 128593, 62465, 62462, 127857, 128837, 62487, 129227, 127652, 62475]"
5992,"[5385, 8618, 3484]",Is there evidence to suggest that the gene or protein responsible for organic cation transport also facilitates the translocation of pharmaceuticals that exhibit synergistic effects when combined with Sulfathiazole?,"[8385, 2434, 10295, 5339, 8416, 21982, 21983, 4184, 21978, 6947, 8733, 8015, 5498, 3077, 6315, 56673, 5481, 35316, 11881, 59797]","[8385, 2434, 5339, 8416, 21982, 21983, 4184, 21978, 8733, 6315, 56673, 5481, 35316, 11881, 59797, 10295, 6947, 8015, 5498, 3077]"
7490,[83828],Which neonatal gastrointestinal illness resulting in severe intestinal harm and necrosis should not be treated with medication typically prescribed for Pasteurella multocida due to contraindications?,"[83828, 83827, 38392, 33449, 27468, 27740, 29494, 30879, 30318, 83909, 30184, 29188, 29352, 36544, 35961, 33306, 84114, 39058, 27203, 30276]","[83828, 83827, 38392, 33449, 27468, 27740, 30879, 30318, 83909, 30184, 29352, 36544, 33306, 39058, 27203, 30276, 29494, 29188, 35961, 84114]"
7168,"[38040, 33598, 35909, 30382]",Which illness leading to cerebral infarction would render medications for prolactin-secreting pituitary tumors inadvisable?,"[29637, 32738, 38086, 84023, 39081, 30382, 38040, 32455, 36111, 38074, 39539, 28375, 97547, 39203, 32899, 32217, 96782, 31072, 83905, 27741]","[32455, 39539, 29637, 32738, 38086, 36111, 97547, 32899, 96782, 31072, 83905, 84023, 39081, 30382, 38040, 38074, 28375, 39203, 32217, 27741]"
9133,[2711],Identify a gene or protein with the capability to interact with FOXC1 and shares an association with a similar effect or phenotype.,"[287, 460, 2711, 1757, 3035, 140, 774, 1184, 1252, 34160, 4198, 7682, 268, 6449, 5986, 13054, 5609, 6601, 57266, 4925]","[2711, 287, 460, 1757, 3035, 140, 774, 1184, 1252, 34160, 4198, 7682, 268, 6449, 5986, 13054, 5609, 6601, 57266, 4925]"
2635,"[16041, 14554]","Could you recommend a medication designed for Laron syndrome, specifically a synthetic version of the human insulin-like growth factor 1?","[14554, 16041, 17954, 17952, 17953, 15283, 16272, 15964, 15332, 17955, 14435, 14799, 15282, 17957, 14329, 15017, 17951, 20647, 15584, 14663]","[14554, 16041, 17954, 17952, 17953, 15283, 15964, 15332, 17955, 14435, 14799, 15282, 14329, 15017, 17951, 20647, 15584, 14663, 16272, 17957]"
5820,[111],"Identify the common genetic targets that interact with both 3',5'-Dinitro-N-Acetyl-L-Thyronine and 3-({[(1Z)-(2-methoxyphenyl)methylidene]amino}oxy)propanoic acid.","[111, 35209, 1986, 1611, 2505, 13509, 8503, 7636, 11624, 651, 13051, 4315, 10133, 33894, 5573, 4153, 35186, 33915, 6739, 58002]","[111, 1986, 1611, 2505, 13509, 8503, 7636, 11624, 651, 13051, 4315, 10133, 5573, 4153, 35186, 33915, 6739, 58002, 35209, 33894]"
5376,[128428],Can you find a pathway influencing organelle acid-base balance that operates before or after the 'Transport of inorganic cations/anions and amino acids/oligopeptides' pathway?,"[62708, 62707, 128425, 128437, 128433, 62763, 128436, 128551, 128432, 62710, 128347, 128431, 128426, 128420, 128550, 129231, 128010, 62671, 127762, 62709]","[62707, 128433, 128551, 128432, 62710, 128550, 128010, 62671, 62708, 128425, 128437, 62763, 128431, 128426, 128420, 129231, 127762, 128436, 128347, 62709]"
8511,"[18840, 19384]",Could you identify any stable compounds listed in DrugBank with experimental evidence that act upon genes or proteins associated with peptidyl-asparagine 3-dioxygenase enzymatic function?,"[17446, 17455, 17448, 17444, 17466, 16709, 17441, 17487, 17464, 17445, 17457, 17469, 17463, 17461, 17479, 18622, 19074, 20121, 19034, 16300]","[17466, 17441, 17487, 17464, 17445, 17457, 17469, 17463, 17461, 18622, 19074, 20121, 19034, 16300, 17446, 17455, 17448, 17444, 16709, 17479]"
4176,[36296],What condition could link cicatricial and paralytic lagophthalmos? I'm experiencing symptoms that seem connected.,"[94610, 94609, 36296, 31689, 27775, 99112, 31616, 83975, 95046, 32247, 95623, 29991, 28933, 98605, 33246, 97114, 94964, 96935, 36317, 31023]","[94610, 36296, 31616, 95046, 95623, 29991, 98605, 33246, 97114, 96935, 36317, 27775, 31023, 94609, 31689, 99112, 83975, 32247, 28933, 94964]"
1610,[28438],"Please list diseases linked to the DYNC2LI1 gene with symptoms including metaphyseal anomalies and a rigid, narrow thoracic cage causing breathing difficulties.","[28438, 33429, 38747, 32432, 27892, 32108, 32782, 33582, 35821, 32313, 27376, 27986, 27862, 32195, 28289, 30824, 31994, 31915, 29690, 29502]","[33429, 38747, 27892, 32432, 32108, 28438, 32782, 33582, 35821, 32313, 27376, 27862, 32195, 28289, 30824, 31994, 31915, 29690, 29502, 27986]"
3602,[96661],What is the parent disease of breast secretory carcinoma associated with abdominal pain and diarrhea?,"[96661, 36798, 33104, 27660, 32263, 27774, 32273, 33117, 32598, 95148, 32090, 30913, 27690, 98435, 28670, 37440, 29691, 29050, 96713, 39855]","[27774, 32273, 33117, 32598, 95148, 32090, 30913, 27690, 98435, 28670, 37440, 39855, 96661, 36798, 33104, 27660, 32263, 29691, 29050, 96713]"
1125,[129367],What is the downstream cellular pathway associated with megakaryocyte development and platelet production that interacts with KIF27 protein?,"[129367, 129021, 127721, 128023, 128866, 128016, 62845, 62847, 128623, 129152, 128360, 128718, 129153, 128863, 128867, 63076, 128986, 129056, 62698, 128875]","[129367, 127721, 128023, 128016, 62845, 62847, 128623, 129152, 128718, 129153, 128867, 63076, 128986, 62698, 128875, 129021, 128866, 128360, 128863, 129056]"
4452,[39585],What inherited disease is classified under autosomal dominant cerebellar ataxia and also serves as an umbrella condition for related neurodegenerative disorders?,"[39139, 95242, 97876, 27402, 38575, 27803, 29925, 27797, 27541, 30598, 29334, 99702, 35907, 35655, 39585, 32320, 38571, 38499, 27891, 27739]","[39139, 95242, 97876, 27402, 38575, 27803, 29925, 27797, 27541, 30598, 29334, 99702, 35907, 35655, 39585, 32320, 38571, 38499, 27891, 27739]"
6801,[19446],Which medications act upon genes or proteins associated with the binding of receptors for pituitary adenylate cyclase-activating polypeptide?,"[19662, 19446, 19285, 15424, 19661, 15490, 19460, 15493, 14831, 17343, 16849, 15108, 19288, 19663, 14807, 21918, 20175, 14625, 21225, 16521]","[19446, 19662, 15493, 14831, 16849, 15108, 19288, 19663, 14807, 21918, 20175, 21225, 16521, 19285, 15424, 19661, 15490, 19460, 17343, 14625]"
6215,[127654],Identify pathways associated with NODAL signaling where there is a common gene or protein interaction.,"[62373, 127654, 129129, 129049, 127689, 62940, 127791, 62570, 62703, 128840, 128506, 128348, 128513, 128065, 128515, 127908, 62554, 62981, 62978, 128717]","[62373, 127654, 129129, 129049, 127689, 62940, 62570, 62703, 128506, 128348, 127908, 62554, 62981, 62978, 128717, 127791, 128840, 128513, 128065, 128515]"
5271,[134],Which genes or proteins are involved in the RHOBTB1 GTPase cycle and also serve as transcription corepressors?,"[244, 816, 5068, 6806, 6261, 2317, 7969, 2630, 345, 3818, 1823, 1021, 13248, 3275, 2627, 5822, 7216, 577, 415, 2628]","[6261, 1823, 2627, 2628, 244, 816, 5068, 6806, 2317, 7969, 2630, 345, 3818, 1021, 13248, 3275, 5822, 7216, 577, 415]"
952,[38316],"What potential medical condition could share a connection with both dystransthyretinemic hyperthyroxinemia and familial dysalbuminemic hyperthyroxinemia, considering their similarities?","[94690, 29695, 38316, 84193, 32117, 29117, 27661, 30993, 36034, 30577, 99952, 29493, 30896, 31234, 84174, 29439, 31557, 33505, 36650, 37798]","[37798, 94690, 29695, 38316, 84193, 32117, 29117, 27661, 30993, 36034, 30577, 99952, 30896, 31234, 29439, 31557, 33505, 84174, 29493, 36650]"
5380,[38961],"What is the autoimmune disease characterized by necrotizing vasculitis affecting small and medium-sized vessels, notable for minimal or no immune complex deposits in the vessels?","[33208, 32828, 28229, 32987, 32123, 30342, 29604, 32099, 30511, 28448, 30171, 27692, 28745, 28015, 29078, 84245, 38961, 36130, 36123, 98608]","[33208, 32828, 28229, 32987, 32123, 30342, 29604, 32099, 30511, 28448, 30171, 27692, 28745, 29078, 84245, 38961, 36130, 36123, 98608, 28015]"
1701,"[38941, 100023]",What is the name of the small intestine disease characterized by poor nutrient absorption in the intestine?,"[36011, 38630, 38498, 39455, 84061, 36094, 32322, 97117, 98651, 31397, 98289, 32159, 31974, 37635, 95005, 35815, 33057, 38636, 30948, 31004]","[36011, 84061, 38630, 38498, 39455, 36094, 32322, 97117, 98651, 31397, 98289, 32159, 31974, 37635, 95005, 35815, 33057, 38636, 30948, 31004]"
10665,[154],"Identify proteins or genes capable of interacting with EIF4ENIF1, with both sharing an association with a common disease.","[2488, 4220, 1778, 4677, 8952, 7154, 467, 4508, 154, 518, 174, 332, 3013, 3249, 4610, 82375, 4896, 2929, 4219, 8348]","[2488, 4220, 1778, 4677, 518, 3249, 8348, 8952, 7154, 467, 4508, 154, 174, 332, 3013, 4610, 82375, 4896, 2929, 4219]"
9725,[554],"Could you provide information on any genes or proteins that participate in the DNA repair process and exhibit interactions with elements linked to hereditary megaloblastic anemia type 1, particularly those related to abnormalities in the AMN gene/protein? Additionally, is there any evidence to suggest that BRCA1 contributes to this process via its established role in DNA repair?","[6002, 7540, 771, 163, 3051, 2019, 1182, 13406, 1917, 209, 5164, 2322, 10152, 189, 34050, 554, 35377, 80, 2249, 11886]","[6002, 7540, 771, 163, 3051, 2019, 1182, 13406, 1917, 209, 5164, 2322, 10152, 189, 34050, 554, 35377, 80, 2249, 11886]"
2085,[62990],What is the common upstream or downstream biological pathway shared by the 'Biosynthesis of DHA-derived SPMs' and the 'Biosynthesis of maresin conjugates in tissue regeneration (MCTR)'?,"[129177, 62982, 129165, 62984, 62986, 62989, 62985, 62990, 62983, 129178, 129166, 129159, 129158, 129163, 129160, 129175, 129176, 127950, 127951, 129100]","[129177, 62982, 129165, 62989, 62985, 62990, 62983, 129178, 129159, 129158, 129160, 129175, 127951, 62984, 62986, 129166, 129163, 129176, 127950, 129100]"
6632,[27158],Search for illnesses that have no drugs indicated for treatment and are related to the presence of Wormian bones.,"[28264, 32101, 32606, 97182, 84024, 98002, 84301, 97218, 83783, 32442, 84302, 98615, 36033, 84267, 32593, 37837, 37833, 97209, 35572, 84308]","[32606, 28264, 84024, 84301, 83783, 98615, 36033, 84267, 37833, 84308, 32101, 97182, 98002, 97218, 32442, 84302, 32593, 37837, 97209, 35572]"
657,[20483],Can you give me a rundown of drugs effective against both UTIs and Mycoplasma pneumonia that have a molecular weight exactly at 558.52 Da?,"[15322, 20483, 15697, 15419, 14309, 15476, 15180, 14285, 15325, 14936, 15289, 15425, 15293, 15326, 15327, 20284, 20261, 15299, 21601, 20822]","[15322, 20483, 15697, 15419, 14309, 15476, 14285, 15325, 14936, 15289, 15425, 15293, 15326, 15327, 20284, 20822, 15180, 20261, 15299, 21601]"
3478,[31181],What are the diseases similar or linked to Paradas congenital myopathy that also present with progressive muscle weakness?,"[27586, 27709, 27762, 32149, 27677, 29888, 27294, 32032, 27215, 30743, 33185, 28076, 30011, 29429, 27248, 98064, 27781, 36166, 97734, 31720]","[27586, 32149, 29888, 32032, 36166, 27762, 27677, 27215, 33185, 30011, 29429, 27781, 27709, 27294, 30743, 28076, 27248, 98064, 97734, 31720]"
2215,[28782],"What condition associated with the GPR68 gene could cause symptoms like long-term abdominal pain, consistent nausea, vomiting, and notable weight loss, coupled with ongoing inflammation and damage to the stomach lining?","[28782, 27319, 28849, 28158, 28313, 37785, 36621, 36480, 36538, 28249, 30725, 31928, 36386, 38242, 99690, 96019, 29945, 96017, 36456, 99110]","[29945, 28782, 28849, 28158, 28313, 37785, 36621, 36480, 36538, 28249, 30725, 31928, 36386, 38242, 99690, 96019, 96017, 36456, 99110, 27319]"
7684,[1604],Identify proteins or genes that interact with Glycophorin A (GYPA) and are linked to a common disease.,"[1604, 130, 9948, 4441, 1941, 1391, 9385, 5515, 6579, 124, 1956, 395, 1072, 11117, 3786, 1891, 6026, 33904, 5074, 9757]","[9385, 124, 395, 1072, 6579, 1604, 130, 9948, 4441, 1941, 1391, 5515, 1956, 11117, 3786, 1891, 6026, 33904, 5074, 9757]"
7107,[35641],Search for pathologies linked to cholecystokinin (CCK) that should not be treated with Tacrine.,"[35641, 35961, 35565, 38312, 28547, 36645, 27476, 36048, 83875, 35749, 31493, 39227, 36577, 83749, 28313, 31790, 96974, 83921, 97463, 32542]","[35961, 35565, 28547, 27476, 36048, 83875, 35749, 31493, 39227, 36577, 83749, 28313, 31790, 96974, 83921, 97463, 32542, 35641, 38312, 36645]"
1926,"[15176, 14738, 14251, 14606]",Could you provide a list of immunosuppressant drugs that may lead to rashes and abdominal swelling as side effects?,"[14738, 14030, 15071, 15842, 14024, 15324, 14273, 14954, 20868, 17584, 15700, 14599, 18283, 14019, 14601, 14934, 18230, 17585, 18288, 19618]","[14030, 14738, 15071, 15842, 14024, 15324, 14273, 14954, 20868, 17584, 15700, 14599, 18283, 14019, 14601, 14934, 18230, 17585, 18288, 19618]"
7879,"[17252, 14983, 15118, 17233, 17236, 17239, 17240]","Could you provide a list of medications that, when combined with Astemizole, exhibit synergistic effects in treating allergic conjunctivitis, share the same indication, and are available in ophthalmic solution format for the management of allergic conjunctivitis?","[14983, 17239, 17252, 17229, 15783, 17240, 15260, 15460, 15118, 17236, 17256, 17258, 16066, 14381, 14224, 14960, 17247, 15251, 14607, 20326]","[14983, 17239, 17252, 17229, 15783, 17240, 15260, 15460, 15118, 17236, 17256, 17258, 16066, 14381, 14224, 14960, 17247, 15251, 14607, 20326]"
4026,"[37473, 95504, 95505, 95506, 95508, 36181, 95483]",What secondary disease arises due to metastasis from bladder cancer?,"[31756, 96606, 95505, 37304, 96669, 95504, 35624, 96646, 36181, 36496, 36829, 95508, 95506, 96761, 39749, 95483, 39751, 36906, 39748, 95507]","[96606, 95505, 37304, 96669, 95504, 35624, 96646, 36181, 36496, 36829, 95508, 95506, 96761, 39749, 95483, 39751, 36906, 39748, 95507, 31756]"
4945,"[32457, 32444]","What is the diagnosis for a urogenital condition characterized by non-syndromic urinary tract malformations, presenting as duplicated penile structures, ranging from double glans to separate shafts, and potentially bundled with other congenital issues like urethral duplication, abnormal urination patterns, hypo- or epispadias, bifid scrotum, or bladder exstrophy?","[32630, 31847, 29730, 32697, 27928, 32945, 32518, 31791, 32431, 27536, 30881, 30529, 30639, 27406, 31173, 32444, 32457, 37741, 32912, 38106]","[32630, 31847, 29730, 32431, 30881, 30529, 31173, 32444, 32457, 37741, 32912, 38106, 32697, 32945, 27928, 32518, 31791, 27536, 30639, 27406]"
6115,"[7945, 8458, 13259, 34409, 3181, 3183, 6000, 10769, 57878, 57879, 4152, 2174, 3419, 8859, 3901, 11806]","Is the gene responsible for encoding the ATP-binding cassette transporter protein, which facilitates drug transport and exhibits a synergistic relationship with Trapidil, a member of the ABC superfamily of transporters?","[4855, 11353, 1432, 2599, 5862, 11910, 3934, 7649, 6981, 189, 2222, 71, 8837, 1035, 5169, 4152, 33830, 34403, 57881, 13230]","[11353, 11910, 7649, 6981, 2222, 71, 8837, 1035, 5169, 4152, 33830, 34403, 57881, 13230, 4855, 1432, 2599, 5862, 3934, 189]"
3222,"[19745, 19746, 19747, 19748, 19750, 19751, 19752, 14921, 19753, 19754, 19755, 16749, 17116]",What are the solid-form drugs known to target the lysozyme (LYZ) gene or its protein?,"[19751, 19750, 19753, 19754, 19748, 19752, 19746, 19755, 19745, 16749, 19747, 14921, 14118, 17116, 19749, 16097, 18849, 17440, 20041, 17439]","[19748, 16749, 14921, 14118, 17116, 19749, 19751, 19750, 19753, 19754, 19752, 19746, 19755, 19745, 19747, 16097, 17440, 17439, 18849, 20041]"
2937,[98197],"Can you supply a list of conditions that are related to both partial monosomy of chromosome 20p and Alagille syndrome, showing how they are connected or branched from these two disorders?","[98197, 39310, 39312, 39451, 28283, 39332, 28661, 39102, 39311, 98761, 39478, 39195, 39349, 30607, 97879, 39557, 33004, 38463, 35466, 32346]","[98197, 39310, 39312, 39332, 28661, 39102, 98761, 39478, 39349, 97879, 38463, 35466, 32346, 39451, 28283, 39311, 39195, 30607, 39557, 33004]"
10930,"[63824, 67302]",Which anatomical parts lack expression of genes or proteins implicated in the development of Ureteropelvic Junction Obstruction?,"[63180, 63680, 63273, 64675, 67302, 64512, 63826, 63235, 63466, 63149, 64902, 64338, 64799, 63824, 65509, 69536, 69537, 71953, 66810, 63704]","[63180, 63680, 64675, 67302, 64512, 63826, 63466, 63149, 64338, 69536, 69537, 66810, 63273, 63235, 64902, 64799, 63824, 65509, 71953, 63704]"
8278,[56724],Which gene encodes the neuropeptide FF receptor 1 that is not expressed in the corpus callosum and parietal lobe regions of the brain?,"[56724, 7947, 60121, 7280, 8242, 58423, 5877, 58761, 33842, 11571, 57214, 8477, 4878, 58939, 457, 13100, 7723, 1573, 4587, 9815]","[56724, 58761, 33842, 11571, 57214, 8477, 4878, 58939, 457, 13100, 7723, 1573, 4587, 9815, 7947, 60121, 7280, 8242, 58423, 5877]"
8939,[6157],Which gene or protein is not expressed in both the fallopian tube and amniotic fluid?,"[79462, 34616, 7453, 12214, 10084, 10107, 4690, 34701, 13677, 13206, 13631, 10577, 57524, 8862, 79744, 22082, 5625, 5077, 10153, 79860]","[13206, 13631, 10577, 57524, 79744, 79462, 34616, 7453, 12214, 10084, 10107, 4690, 34701, 13677, 8862, 22082, 5625, 5077, 10153, 79860]"
3085,"[15105, 14978, 15491, 15779, 17435, 15849, 15155, 15156, 14677, 15095, 17434, 15483]","Could you recommend treatments for ocular hypertension? Additionally, I'd like to know if respiratory issues are a typical side effect of these medications. Thank you!","[15095, 17434, 15779, 15849, 20522, 15105, 17435, 15239, 14978, 15156, 15155, 15491, 17436, 15079, 14677, 14881, 14276, 16852, 16792, 16847]","[14978, 15156, 15491, 17436, 15095, 17434, 15779, 15849, 20522, 15105, 17435, 15239, 15155, 15079, 14677, 14881, 14276, 16852, 16792, 16847]"
788,"[2661, 12127]",Can you find genes or proteins acting as Rho guanine nucleotide exchange factors involved in the RHOA GTPase cycle and linked to amyotrophic lateral sclerosis pathogenesis? Please generate a list from the database.,"[12127, 34499, 10474, 8737, 9788, 9449, 5114, 12957, 4017, 58575, 555, 12008, 8408, 13261, 6952, 2002, 35215, 58583, 2218, 13159]","[12127, 34499, 10474, 8737, 9788, 9449, 5114, 12957, 4017, 58575, 555, 12008, 8408, 13261, 6952, 2002, 35215, 58583, 2218, 13159]"
2392,"[29072, 99893]","What condition is associated with arthrogryposis multiplex congenita and typically results in persistent bending of the fingers and toes, also known as camptodactyly?","[27174, 27504, 30534, 28319, 29539, 29970, 29212, 31694, 27865, 29310, 27975, 31902, 31360, 29488, 27183, 30079, 38219, 39125, 38153, 31851]","[27174, 27504, 28319, 29539, 29970, 29212, 31694, 27865, 29310, 27975, 31902, 31360, 29488, 27183, 30079, 38219, 39125, 38153, 31851, 30534]"
1634,[16283],Which drugs interact with the SLC22A5 transporter and also act upon the SLC6A8 gene/protein in their pharmacodynamics?,"[16283, 20209, 16322, 14153, 14283, 17318, 20202, 14688, 20156, 17750, 14852, 20211, 15074, 14423, 14729, 21028, 18402, 21351, 17532, 19962]","[16283, 20209, 14153, 17318, 20202, 14688, 17750, 14852, 20211, 15074, 14423, 14729, 21028, 18402, 21351, 17532, 19962, 16322, 14283, 20156]"
6550,"[139, 1010, 729, 1046, 375, 25]","Can someone provide information on any genes or proteins that engage in interactions with partners associated with the TET family (TET1, TET2, TET3) and TDG in the context of DNA demethylation, and also play a role in the regulation of nuclear cell division?","[1249, 258, 938, 5304, 2743, 18, 2118, 3729, 454, 4291, 2915, 3391, 34705, 4502, 3663, 33807, 21976, 34064, 1179, 61338]","[1249, 258, 938, 2743, 18, 2118, 3729, 454, 4291, 2915, 3391, 4502, 3663, 33807, 21976, 34064, 1179, 61338, 5304, 34705]"
10489,[62692],Search for a biological pathway associated with the activation of gene expression by RORA that also involves an interaction with a common gene or protein.,"[128395, 128393, 128116, 128204, 128158, 62692, 128483, 129069, 127856, 128716, 127688, 127797, 128202, 62691, 63064, 129127, 127650, 128309, 62776, 128020]","[128395, 128393, 128116, 128204, 128158, 62692, 128483, 129069, 127856, 128716, 127688, 127797, 128202, 62691, 63064, 129127, 127650, 128309, 62776, 128020]"
4318,[20530],"Can you recommend medications effective against both amoebiasis, caused by Entamoeba histolytica, and helminthiasis?","[15473, 20531, 20530, 14980, 20431, 20529, 20318, 16312, 17594, 18799, 15612, 15391, 14734, 19383, 14207, 15365, 15450, 14796, 15302, 15307]","[15473, 20531, 20530, 14980, 20431, 20529, 18799, 15612, 15391, 14734, 19383, 14207, 15365, 15450, 14796, 15302, 15307, 20318, 16312, 17594]"
2511,[59029],"Please locate genes or proteins that are involved in functional interactions with the Class C/3 signaling pathway, exhibit GPCR activity, are expressed in both smooth muscle and taste bud cells, and belong to the bitter taste receptor family.","[11414, 729, 6671, 291, 1002, 152, 4178, 795, 3512, 2519, 2621, 214, 6037, 1618, 8733, 59027, 59025, 12228, 58841, 59030]","[291, 1002, 152, 4178, 795, 3512, 2519, 2621, 214, 6037, 1618, 8733, 59027, 59025, 12228, 58841, 59030, 11414, 729, 6671]"
363,"[84024, 97218]",What disease stems from Ascaridida infection and leads to blockage or rupture in the intestines?,"[84024, 97218, 84309, 35574, 83771, 97768, 98591, 84301, 96905, 36033, 39752, 84258, 94994, 98018, 97924, 35602, 97188, 97182, 36112, 32326]","[36033, 84024, 97218, 84309, 35574, 83771, 97768, 98591, 84301, 98018, 97924, 35602, 97188, 97182, 36112, 32326, 96905, 39752, 84258, 94994]"
7923,[17380],Which pharmacological agent interacts with genes or proteins prevalent in gallbladder tissue to facilitate less invasive staging procedures?,"[17797, 14711, 14877, 14578, 17801, 20076, 16528, 14931, 17792, 16330, 16749, 16598, 16751, 18883, 16748, 14760, 14365, 16886, 16045, 20286]","[14760, 17797, 14711, 14877, 14578, 17801, 20076, 16528, 14931, 17792, 16749, 16751, 18883, 14365, 16886, 16045, 20286, 16598, 16748, 16330]"
6533,"[14364, 14231]","Which medication, sharing a similar transporter protein or gene as Levocetirizine, specifically targets and inhibits the nuclear enzyme DNA topoisomerase I?","[14381, 14729, 14181, 14194, 20237, 14283, 14061, 14419, 14482, 14480, 14483, 14230, 20234, 14481, 14158, 15481, 14207, 14187, 15414, 15205]","[14482, 14480, 14483, 14230, 20234, 14481, 14158, 15481, 14207, 14187, 15414, 15205, 14381, 14729, 14181, 14194, 20237, 14283, 14061, 14419]"
6336,[1069],Identify proteins or genes that interact with the SCN11A gene and are linked to a shared phenotype or biological effect.,"[33, 651, 5516, 197, 566, 3666, 1069, 2959, 264, 985, 125, 2541, 22044, 22042, 13498, 21982, 11038, 10608, 10695, 22102]","[985, 22044, 22042, 21982, 11038, 10608, 22102, 33, 651, 5516, 197, 566, 3666, 1069, 2959, 264, 125, 2541, 13498, 10695]"
138,[62883],What is the biochemical pathway that falls under mRNA Editing and specifically modifies apolipoprotein B mRNA by converting cysteine to uridine?,"[129092, 128141, 129091, 129088, 128158, 128801, 129096, 62931, 129023, 128378, 129087, 129097, 128409, 129098, 128133, 62883, 62829, 62911, 62913, 129033]","[62913, 128158, 62931, 129023, 128378, 129087, 129097, 128409, 129098, 62883, 62829, 62911, 129033, 129092, 128141, 129091, 129088, 128801, 129096, 128133]"
1439,[30211],Could you assist in identifying which disease is associated with adenocarcinoma of the lung and its potential connection to hereditary cancer syndromes?,"[35686, 38262, 96142, 38289, 30201, 97235, 38267, 97011, 30299, 28346, 96440, 31116, 36935, 35737, 39870, 35979, 38164, 28240, 31380, 32545]","[35686, 97235, 38267, 97011, 30299, 28346, 96440, 31116, 35737, 39870, 35979, 38164, 38262, 96142, 38289, 30201, 36935, 28240, 31380, 32545]"
11151,[14643],Could you identify the medication that functions as an enzymatic agent affecting certain genes or proteins within the peripheral nervous system and metabolizes to create pain-relieving effects through the diminution of substance P neuropeptide concentrations?,"[15490, 14880, 14901, 14968, 14937, 16331, 14897, 16844, 15446, 14596, 15495, 15080, 14294, 14899, 15082, 17399, 17096, 17036, 17311, 14709]","[14709, 15490, 14901, 14937, 14596, 17096, 17036, 17311, 14880, 14968, 16331, 14897, 16844, 15446, 15495, 15080, 14294, 14899, 15082, 17399]"
4355,[8761],Which gene or protein facilitates the symbiotic interaction within the pathway that inserts viral DNA into the host genome and possesses the ability to bind nonspecifically to double-stranded DNA?,"[9143, 8761, 2629, 57624, 9568, 9909, 2224, 57703, 9238, 926, 59498, 56914, 9861, 3781, 6493, 4165, 7091, 59304, 2887, 10978]","[926, 57703, 59498, 9143, 8761, 2629, 57624, 9568, 9909, 2224, 9238, 56914, 9861, 4165, 7091, 2887, 10978, 3781, 6493, 59304]"
10715,"[67302, 68618, 63824, 63921, 63826, 66747, 68030]",Which anatomical structures lack the expression of genes or proteins involved in the negative regulation of organ development?,"[64876, 64799, 63235, 64801, 65990, 63180, 65509, 64800, 64338, 66747, 63952, 64470, 64313, 63826, 64778, 67341, 63372, 63379, 63407, 64427]","[64799, 65990, 66747, 63952, 64470, 64313, 63826, 64778, 67341, 63372, 63379, 64427, 64876, 63235, 64801, 63180, 65509, 64800, 64338, 63407]"
