id,query,entities,relations
9448,List of papers on spectroscopic detection of fluoride levels in Strontium fluoride.,"{'A': {'type': ['field_of_study'], 'lexical': {'name': 'spectroscopic detection of fluoride levels'}, 'semantic': [], 'constant': True}, 'B': {'type': ['paper'], 'lexical': {}, 'semantic': ['spectroscopic detection of fluoride levels in Strontium fluoride'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'Strontium fluoride'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['list of papers', 'spectroscopic detection of fluoride levels in Strontium fluoride'], 'constant': False}}","{('A', 'B'): ['has_topic'], ('C', 'B'): ['has_topic'], ('A', 'ANSWER'): ['has_topic'], ('C', 'ANSWER'): ['has_topic'], ('B', 'ANSWER'): ['cites']}"
2637,Search for papers by Katharina Brassat on the self-assembly mechanisms in nanosphere suspensions.,"{'A': {'type': ['author'], 'lexical': {'name': 'Katharina Brassat'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'self-assembly mechanisms in nanosphere suspensions'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['papers by Katharina Brassat', 'self-assembly mechanisms in nanosphere suspensions'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
2026,Show me papers by Bart V. Beeman on pulsed power diagnostic systems.,"{'A': {'type': ['author'], 'lexical': {'name': 'Bart V. Beeman'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'pulsed power diagnostic systems'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['papers by Bart V. Beeman', 'pulsed power diagnostic systems'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
8610,Are there any research papers from Gebze Institute of Technology focusing on the absorption cross section that discuss the optical limiting properties of materials?,"{'A': {'type': ['institution'], 'lexical': {'name': 'Gebze Institute of Technology'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'absorption cross section'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'optical limiting properties of materials'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['research papers', 'discuss the optical limiting properties of materials'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
4655,Which publications from the Sukachev Institute of Forest address the topic of spin crossover in materials subjected to high pressure conditions?,"{'A': {'type': ['institution'], 'lexical': {'name': 'Sukachev Institute of Forest'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'spin crossover in materials'}, 'semantic': ['high pressure conditions'], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications', 'address the topic of spin crossover', 'high pressure conditions'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic']}"
12461,"Find articles by the authors of ""Simulation on Boron Concentration Profile in Silicon Introduced by Plasma Doping"" that discuss plasma doping simulation.","{'A': {'type': ['paper'], 'lexical': {'title': 'Simulation on Boron Concentration Profile in Silicon Introduced by Plasma Doping'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['authors of Simulation on Boron Concentration Profile in Silicon Introduced by Plasma Doping'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'plasma doping simulation'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['articles by the authors of Simulation on Boron Concentration Profile in Silicon Introduced by Plasma Doping', 'discuss plasma doping simulation'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
2314,2015 publications from the National Aviation Academy on gamma-ray measurements results,"{'A': {'type': ['institution'], 'lexical': {'name': 'National Aviation Academy'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'gamma-ray measurements'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['2015 publications', 'results'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic']}"
7917,Find articles by Moshe Rozali on the dynamics of driven field theories on Arxiv.,"{'A': {'type': ['author'], 'lexical': {'name': 'Moshe Rozali'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'dynamics of driven field theories'}, 'semantic': [], 'constant': True}, 'C': {'type': ['institution'], 'lexical': {'name': 'Arxiv'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['articles', 'dynamics of driven field theories', 'by Moshe Rozali', 'on Arxiv'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('A', 'C'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['affiliated_with'], ('A', 'B'): ['writes']}"
4326,Are there any papers from CMR Institute of Technology authors regarding single-electron transistor modeling?,"{'A': {'type': ['institution'], 'lexical': {'name': 'CMR Institute of Technology'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['CMR Institute of Technology authors'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'single-electron transistor modeling'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['single-electron transistor modeling', 'CMR Institute of Technology authors'], 'constant': False}}","{('B', 'A'): ['affiliated_with'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
2645,"I am looking for publications that both cite ""Knot invariants and M-theory: Hitchin equations, Chern-Simons actions, and surface operators"" and address the topic of supersymmetry in the context of resolved conifolds.","{'A': {'type': ['paper'], 'lexical': {'title': 'Knot invariants and M-theory: Hitchin equations, Chern-Simons actions, and surface operators'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'supersymmetry'}, 'semantic': ['resolved conifolds'], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications that cite Knot invariants and M-theory', 'address the topic of supersymmetry'], 'constant': False}}","{('A', 'ANSWER'): ['cites'], ('ANSWER', 'B'): ['has_topic']}"
7887,Which publications by authors affiliated with TRW Inc. discuss lowering the driving voltage needs for actuators?,"{'A': {'type': ['institution'], 'lexical': {'name': 'TRW Inc.'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['affiliated with TRW Inc.'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['lowering the driving voltage needs for actuators'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications', 'discuss lowering the driving voltage needs for actuators'], 'constant': False}}","{('A', 'B'): ['affiliated_with'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
9015,"I'm keen on obtaining a selection of research papers that delve into the topic of flow instability within micro-channels in relation to restrictive flow orifice. In particular, I'm interested in exploring how these unstable flows at higher pressures can affect design considerations, particularly within applications such as lab-on-a-chip technologies.","{'A': {'type': ['field_of_study'], 'lexical': {'name': 'flow instability'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'micro-channels'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'restrictive flow orifice'}, 'semantic': [], 'constant': True}, 'D': {'type': ['field_of_study'], 'lexical': {'name': 'lab-on-a-chip technologies'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['research papers', 'flow instability within micro-channels', 'unstable flows at higher pressures', 'design considerations', 'lab-on-a-chip technologies'], 'constant': False}}","{('ANSWER', 'A'): ['has_topic'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic'], ('ANSWER', 'D'): ['has_topic']}"
3941,"What are the papers on graviton scattering referenced by the study ""Euler-Lagrange equations for the Gribov reggeon calculus in QCD and in gravity""?","{'A': {'type': ['paper'], 'lexical': {'title': 'Euler-Lagrange equations for the Gribov reggeon calculus in QCD and in gravity'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'graviton scattering'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['referenced by', 'Euler-Lagrange equations for the Gribov reggeon calculus in QCD and in gravity', 'graviton scattering'], 'constant': False}}","{('A', 'ANSWER'): ['cites'], ('ANSWER', 'B'): ['has_topic']}"
4074,"Can you find papers published in 2009 about Korea's participation in ITER, which either cite or are referenced by the paper titled, ""Detail procedure of pressure and baking test for ITER vacuum vessel lower port stub extension?","{'A': {'type': ['paper'], 'lexical': {'title': 'Detail procedure of pressure and baking test for ITER vacuum vessel lower port stub extension'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': [""Korea's participation in ITER"", 'ITER vacuum vessel lower port stub extension'], 'constant': False}, 'C': {'type': ['institution'], 'lexical': {}, 'semantic': ['ITER'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {'name': ''}, 'semantic': ['published in 2009', ""Korea's participation in ITER"", 'cite or are referenced by'], 'constant': False}}","{('A', 'B'): ['has_topic'], ('A', 'C'): ['has_topic'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic'], ('A', 'ANSWER'): ['cites']}"
11496,Please find articles related to control logic with a focus on enhancing system reliability when faced with shading conditions.,"{'A': {'type': ['field_of_study'], 'lexical': {'name': 'control logic'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'system reliability'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'shading conditions'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['enhancing system reliability', 'control logic', 'shading conditions'], 'constant': False}}","{('A', 'ANSWER'): ['has_topic'], ('B', 'ANSWER'): ['has_topic'], ('C', 'ANSWER'): ['has_topic']}"
145,"I'm looking for papers with at least one shared author with ""Physics of Microswimmers - Single Particle Motion and Collective Behavior"", that explore the subject of active turbulence and transport in a self-assembled spinning particles gas within the same research field.","{'A': {'type': ['paper'], 'lexical': {'title': 'Physics of Microswimmers - Single Particle Motion and Collective Behavior'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['active turbulence and transport', 'self-assembled spinning particles gas'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['at least one shared author', 'same research field', 'active turbulence and transport', 'self-assembled spinning particles gas'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('A', 'C'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
9814,"Could you locate studies co-authored by the same individual(s) who contributed to ""Critical behaviors and phase diagrams of the mixed spin-1 and spin-7/2 Blume-Capel (BC) Ising model on the Bethe lattice (BL),"" that remain within the same field? Specifically, documents that similarly examine phases in a spin model?","{'A': {'type': ['paper'], 'lexical': {'title': 'Critical behaviors and phase diagrams of the mixed spin-1 and spin-7/2 Blume-Capel (BC) Ising model on the Bethe lattice (BL)'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['same individual(s)'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'spin model'}, 'semantic': ['phases', 'Blume-Capel (BC) Ising model'], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['studies', 'co-authored', 'same field', 'examine phases'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('A', 'C'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
2665,"Can I find any papers by coauthors of ""Role of surface recombination in affecting the efficiency of nanostructured thin-film solar cells"" that also explore enhancing light absorption and trapping strategies for better solar cell efficiency?","{'A': {'type': ['paper'], 'lexical': {'title': 'Role of surface recombination in affecting the efficiency of nanostructured thin-film solar cells'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['coauthors of Role of surface recombination in affecting the efficiency of nanostructured thin-film solar cells'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['enhancing light absorption and trapping strategies for better solar cell efficiency', 'solar cell efficiency'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['papers by coauthors of Role of surface recombination in affecting the efficiency of nanostructured thin-film solar cells', 'exploring enhancing light absorption and trapping strategies for better solar cell efficiency'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
12248,Are there any research papers from Clare College exploring the confinement of gravitational magnetic fields within a torus in the field of Torus studies?,"{'A': {'type': ['institution'], 'lexical': {'name': 'Clare College'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'Torus studies'}, 'semantic': [], 'constant': True}, 'C': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['confinement of gravitational magnetic fields', 'within a torus', 'research papers'], 'constant': False}}","{('C', 'A'): ['affiliated_with'], ('C', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
9378,Does any research originating from the Federal University of Ceará involve studying room temperature acoustic-phonon emission in the realm of Terahertz radiation?,"{'A': {'type': ['institution'], 'lexical': {'name': 'Federal University of Ceará'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'Terahertz radiation'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'acoustic-phonon emission'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper', 'research'], 'lexical': {}, 'semantic': ['room temperature', 'studying room temperature acoustic-phonon emission', 'in the realm of Terahertz radiation'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
5650,Could you show me some research papers that explore generating multiple wavelengths using Barium nitrate in their studies?,"{'A': {'type': ['paper'], 'lexical': {}, 'semantic': [], 'constant': False}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['generating multiple wavelengths'], 'constant': False}, 'C': {'type': ['institution', 'author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'D': {'type': ['field_of_study'], 'lexical': {'name': 'Barium nitrate'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['research papers', 'exploring generating multiple wavelengths using Barium nitrate'], 'constant': False}}","{('A', 'B'): ['has_topic'], ('A', 'D'): ['has_topic'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'D'): ['has_topic'], ('C', 'A'): ['writes'], ('C', 'ANSWER'): ['writes']}"
8939,"Looking for papers from the co-authors of ""Elastic properties and electronic structure of Mo2FeB2 alloyed with Cr, Ni and Mn by first-principles calculations"", which further explore the structural stability and elastic properties of Mo2FeB2 alloyed with different elements, similar to the initial investigations with Cr, Ni, and Mn.","{'A': {'type': ['paper'], 'lexical': {'title': 'Elastic properties and electronic structure of Mo2FeB2 alloyed with Cr, Ni and Mn by first-principles calculations'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['co-authors of Elastic properties and electronic structure of Mo2FeB2 alloyed with Cr, Ni and Mn by first-principles calculations'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['structural stability', 'elastic properties', 'Mo2FeB2 alloyed with different elements'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['further explore structural stability and elastic properties of Mo2FeB2 alloyed with different elements', 'similar to initial investigations with Cr, Ni, and Mn'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic'], ('A', 'C'): ['has_topic']}"
11852,Show me publications by Ryan Gavin on squark production and decay incorporating parton shower matching.,"{'A': {'type': ['author'], 'lexical': {'name': 'Ryan Gavin'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'squark production and decay'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'parton shower matching'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications by Ryan Gavin on squark production and decay incorporating parton shower matching'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
1750,Show me research papers about Central composite design focusing on parameters that influence nanomagnetite particles.,"{'A': {'type': ['field_of_study'], 'lexical': {'name': 'Central composite design'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'nanomagnetite particles'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['research papers', 'parameters that influence nanomagnetite particles', 'Central composite design'], 'constant': False}}","{('A', 'ANSWER'): ['has_topic'], ('B', 'ANSWER'): ['has_topic']}"
3212,Could you show me some 2015 publications on Sensitivity in control systems that have evaluated channel sets for human observer performance prediction?,"{'A': {'type': ['field_of_study'], 'lexical': {'name': 'Sensitivity in control systems'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'C': {'type': ['institution'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {'name': '2015 publications'}, 'semantic': ['evaluated channel sets', 'human observer performance prediction'], 'constant': False}}","{('B', 'ANSWER'): ['writes'], ('ANSWER', 'A'): ['has_topic'], ('B', 'C'): ['affiliated_with']}"
5332,Which scholarly articles are there from Athabasca University that focus on the examination and interpretation of auroral images?,"{'A': {'type': ['institution'], 'lexical': {'name': 'Athabasca University'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['examination and interpretation of auroral images'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['scholarly articles', 'from Athabasca University', 'focus on auroral images'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic']}"
12719,Show me publications by T. Okada focusing on the study of Ion Cyclotron Range of Frequencies (ICRF) wave excitation and propagation.,"{'A': {'type': ['author'], 'lexical': {'name': 'T. Okada'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'Ion Cyclotron Range of Frequencies (ICRF) wave excitation and propagation'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications by T. Okada', 'study of Ion Cyclotron Range of Frequencies (ICRF) wave excitation and propagation'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
7395,Show me articles by W Zabolotny on the performance of CMS resistive plate chambers.,"{'A': {'type': ['author'], 'lexical': {'name': 'W Zabolotny'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['performance of CMS resistive plate chambers'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {'title': 'articles'}, 'semantic': ['by W Zabolotny', 'on the performance of CMS resistive plate chambers'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic'], ('A', 'B'): ['affiliated_with', 'writes', 'cites', 'has_topic']}"
2288,Show me publications by A. Matic on neutron beam properties.,"{'A': {'type': ['author'], 'lexical': {'name': 'A. Matic'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'neutron beam properties'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications by A. Matic on neutron beam properties'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
13011,Could you show me some papers that delve into quantum reasoning and its applications within the Principle of locality field?,"{'A': {'type': ['field_of_study'], 'lexical': {'name': 'Principle of locality'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'quantum reasoning'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['quantum reasoning', 'its applications', 'within the Principle of locality field'], 'constant': False}}","{('ANSWER', 'A'): ['has_topic'], ('ANSWER', 'B'): ['has_topic']}"
2548,Which publications authored by individuals affiliated with the Sukkur Institute of Business Administration explore the relationship between intensity noise correlations?,"{'A': {'type': ['institution'], 'lexical': {'name': 'Sukkur Institute of Business Administration'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['individuals affiliated with the Sukkur Institute of Business Administration'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'intensity noise correlations'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {'name': 'publications'}, 'semantic': ['explore the relationship between intensity noise correlations', 'authored by individuals affiliated with the Sukkur Institute of Business Administration'], 'constant': False}}","{('B', 'A'): ['affiliated_with'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
1978,Show me publications by I. G. Miron on the topic of integrating plasma-edge in tokamaks.,"{'A': {'type': ['author'], 'lexical': {'name': 'I. G. Miron'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'integrating plasma-edge in tokamaks'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications by I. G. Miron', 'topic of integrating plasma-edge in tokamaks'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
11336,Could you find the research papers by Malinda L. C. Buffon related to thermoelectric materials?,"{'A': {'type': ['author'], 'lexical': {'name': 'Malinda L. C. Buffon'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'thermoelectric materials'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['research papers', 'by Malinda L. C. Buffon', 'related to thermoelectric materials'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
4001,Are there any Meteorology research papers from Central Queensland University that concentrate on rainfall forecasting?,"{'A': {'type': ['institution'], 'lexical': {'name': 'Central Queensland University'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'Meteorology'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'rainfall forecasting'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['Meteorology research papers', 'concentrate on rainfall forecasting'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('B', 'ANSWER'): ['has_topic'], ('C', 'ANSWER'): ['has_topic']}"
2969,"Could you locate publications that have a common coauthor with ""Measuring temperatures in a high concentration solar simulator – Demonstration of the principle"", belong to the same research area, and discuss a methodology for measuring surface temperatures in concentrated solar power systems?","{'A': {'type': ['paper'], 'lexical': {'title': 'Measuring temperatures in a high concentration solar simulator – Demonstration of the principle'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'concentrated solar power systems'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['common coauthor', 'methodology for measuring surface temperatures', 'same research area'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic'], ('A', 'C'): ['has_topic']}"
11758,Does any research from Lycoming College relate to the field of Null Hypothesis and incorporate permutation entropy as a tool to describe the dynamics studied?,"{'A': {'type': ['institution'], 'lexical': {'name': 'Lycoming College'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'Null Hypothesis'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'permutation entropy'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper', 'research'], 'lexical': {}, 'semantic': ['relate to the field of Null Hypothesis', 'incorporate permutation entropy as a tool to describe the dynamics studied'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
9931,Show me research from Kafrelsheikh University on the topic of thermal bending in nanobeams.,"{'A': {'type': ['institution'], 'lexical': {'name': 'Kafrelsheikh University'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'thermal bending in nanobeams'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['research', 'thermal bending in nanobeams', 'Kafrelsheikh University'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic']}"
4670,"Publications authored by colleagues of the authors of ""The crystalline fraction of interstellar silicates in starburst galaxies"" that examine spectroscopic observations of the cool evolved stars in M32 using data from 2015.","{'A': {'type': ['paper'], 'lexical': {'title': 'The crystalline fraction of interstellar silicates in starburst galaxies'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [""colleagues of the authors of 'The crystalline fraction of interstellar silicates in starburst galaxies'""], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['spectroscopic observations of the cool evolved stars'], 'constant': False}, 'D': {'type': ['institution'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications', 'spectroscopic observations of the cool evolved stars in M32', 'using data from 2015'], 'constant': False}}","{('A', 'B'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
2501,Search for publications by Andrew D. Elvidge on the topic of terrain-induced turbulence.,"{'A': {'type': ['author'], 'lexical': {'name': 'Andrew D. Elvidge'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'terrain-induced turbulence'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications by Andrew D. Elvidge', 'topic of terrain-induced turbulence'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
