id,query,entities,relations
6794,Show me publications by Parker Wray that feature studies on mid-infrared photonic crystal waveguides.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""Parker Wray""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""mid-infrared photonic crystal waveguides""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications"", ""studies on mid-infrared photonic crystal waveguides""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
3851,Please search for articles related to Approximate Entropy that analyze predictive information by deconstructing it into separate components from various time scales and embedding dimensions.,"{
  ""A"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Approximate Entropy""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""predictive information"", ""deconstructing into separate components""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""various time scales"", ""embedding dimensions""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""articles related to Approximate Entropy"", ""analyze predictive information""],
    ""constant"": false
  }
}","{
(""ANSWER"", ""A""): [""has_topic""],
(""ANSWER"", ""B""): [""has_topic""],
(""ANSWER"", ""C""): [""has_topic""]
}"
3387,"What are some innovative wave energy converter design papers that mention a floating air bag and were referenced in the study titled ""Wave energy absorption by a floating air bag""?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Wave energy absorption by a floating air bag""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""wave energy converter design""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""innovative wave energy converter design"", ""mention a floating air bag"", ""referenced in the study titled Wave energy absorption by a floating air bag""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""cites""],
(""C"", ""A""): [""writes""],
(""C"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
4951,"Are there any articles related to ""Problems with the Newton-Schrödinger equations"", that also have at least one same co-author, in the same discipline, discussing particle detection rates in non-inertial detectors? I am particularly seeking studies that draw correlations between the issues explored in the initial paper and detector behaviors in accelerating frames of reference.","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Problems with the Newton-Schrödinger equations""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""same co-author""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""particle detection rates"", ""non-inertial detectors"", ""discipline""],
    ""constant"": false
  },
  ""D"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""correlations between issues and detector behaviors"", ""accelerating frames of reference""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""related to Problems with the Newton-Schrödinger equations"", ""same co-author"", ""same discipline"", ""discussing particle detection rates""],
    ""constant"": false
  }
}","{
  (""B"", ""A""): [""writes""],
  (""B"", ""ANSWER""): [""writes""],
  (""B"", ""D""): [""writes""],
  (""A"", ""C""): [""has_topic""],
  (""ANSWER"", ""C""): [""has_topic""],
  (""D"", ""C""): [""has_topic""],
  (""A"", ""D""): [""cites""],
  (""ANSWER"", ""A""): [""cites""],
  (""D"", ""ANSWER""): [""cites""],
  (""B"", ""C""): []
}"
8656,Show me publications by Martin Kronberg on cataclysmic variables in astronomical surveys.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""Martin Kronberg""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""cataclysmic variables""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""astronomical surveys""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications by Martin Kronberg on cataclysmic variables in astronomical surveys""],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""B""): [""has_topic""],
  (""ANSWER"", ""C""): [""has_topic""]
}"
5190,"Can you find papers published from 2010 onwards that discuss an innovative 3D solar wind model and reference the paper titled ""A polytropic model for the solar wind""?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""A polytropic model for the solar wind""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""3D solar wind model"", ""solar wind""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""published from 2010 onwards"", ""innovative 3D solar wind model"", ""reference to A polytropic model for the solar wind""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""cites""],
(""ANSWER"", ""B""): [""has_topic""]
}"
2150,Does Hohai University have any papers that study fish swimming using classical mechanics?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Hohai University""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""classical mechanics""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""fish swimming""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""study fish swimming using classical mechanics""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""affiliated_with""],
(""ANSWER"", ""B""): [""has_topic""],
(""ANSWER"", ""C""): [""has_topic""]
}"
5322,Publications on plasma properties and experimental results by authors affiliated with E. O. Paton Electric Welding Institute,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""E. O. Paton Electric Welding Institute""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""affiliated with E. O. Paton Electric Welding Institute""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""plasma properties""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications"", ""experimental results""],
    ""constant"": false
  }
}","{
  (""B"", ""A""): [""affiliated_with""],
  (""B"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""C""): [""has_topic""]
}"
9448,List of papers on spectroscopic detection of fluoride levels in Strontium fluoride.,"{
  ""A"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""spectroscopic detection of fluoride levels""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""spectroscopic detection of fluoride levels in Strontium fluoride""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Strontium fluoride""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""list of papers on spectroscopic detection of fluoride levels in Strontium fluoride""],
    ""constant"": false
  }
}","{
(""B"", ""A""): [""has_topic""],
(""ANSWER"", ""A""): [""has_topic""],
(""B"", ""C""): [""has_topic""],
(""ANSWER"", ""C""): [""has_topic""]
}"
2637,Search for papers by Katharina Brassat on the self-assembly mechanisms in nanosphere suspensions.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""Katharina Brassat""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""self-assembly mechanisms in nanosphere suspensions""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""papers by Katharina Brassat"", ""self-assembly mechanisms in nanosphere suspensions""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
2026,Show me papers by Bart V. Beeman on pulsed power diagnostic systems.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""Bart V. Beeman""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""pulsed power diagnostic systems""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""papers by Bart V. Beeman"", ""pulsed power diagnostic systems""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
8610,Are there any research papers from Gebze Institute of Technology focusing on the absorption cross section that discuss the optical limiting properties of materials?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Gebze Institute of Technology""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""absorption cross section""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""optical limiting properties of materials""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""research papers"", ""discuss the optical limiting properties of materials""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""affiliated_with""],
(""ANSWER"", ""B""): [""has_topic""],
(""ANSWER"", ""C""): [""has_topic""]
}"
4655,Which publications from the Sukachev Institute of Forest address the topic of spin crossover in materials subjected to high pressure conditions?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Sukachev Institute of Forest""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""spin crossover in materials""},
    ""semantic"": [""high pressure conditions""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications"", ""address the topic of spin crossover"", ""high pressure conditions""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""affiliated_with""],
(""ANSWER"", ""B""): [""has_topic""]
}"
12461,"Find articles by the authors of ""Simulation on Boron Concentration Profile in Silicon Introduced by Plasma Doping"" that discuss plasma doping simulation.","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Simulation on Boron Concentration Profile in Silicon Introduced by Plasma Doping""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""authors of Simulation on Boron Concentration Profile in Silicon Introduced by Plasma Doping""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""plasma doping simulation""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""articles by the authors of Simulation on Boron Concentration Profile in Silicon Introduced by Plasma Doping"", ""discuss plasma doping simulation""],
    ""constant"": false
  }
}","{
  (""B"", ""A""): [""writes""],
  (""B"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""C""): [""has_topic""]
}"
2314,2015 publications from the National Aviation Academy on gamma-ray measurements results,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""National Aviation Academy""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""gamma-ray measurements""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""2015 publications"", ""results""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""affiliated_with""],
(""ANSWER"", ""B""): [""has_topic""]
}"
7917,Find articles by Moshe Rozali on the dynamics of driven field theories on Arxiv.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""Moshe Rozali""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""dynamics of driven field theories""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Arxiv""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""articles by Moshe Rozali"", ""on Arxiv""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""A"", ""C""): [""affiliated_with""],
(""ANSWER"", ""B""): [""has_topic""],
(""ANSWER"", ""C""): [""affiliated_with""],
(""A"", ""B""): [""writes""],
(""C"", ""B""): []
}"
4326,Are there any papers from CMR Institute of Technology authors regarding single-electron transistor modeling?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""CMR Institute of Technology""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""CMR Institute of Technology authors""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""single-electron transistor modeling""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""regarding single-electron transistor modeling"", ""from CMR Institute of Technology authors""],
    ""constant"": false
  }
}","{
  (""B"", ""A""): [""affiliated_with""],
  (""B"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""C""): [""has_topic""]
}"
2645,"I am looking for publications that both cite ""Knot invariants and M-theory: Hitchin equations, Chern-Simons actions, and surface operators"" and address the topic of supersymmetry in the context of resolved conifolds.","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Knot invariants and M-theory: Hitchin equations, Chern-Simons actions, and surface operators""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""supersymmetry""},
    ""semantic"": [""resolved conifolds""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications that cite Knot invariants and M-theory"", ""address the topic of supersymmetry""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""cites""],
(""ANSWER"", ""B""): [""has_topic""]
}"
7887,Which publications by authors affiliated with TRW Inc. discuss lowering the driving voltage needs for actuators?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""TRW Inc.""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""affiliated with TRW Inc.""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""lowering the driving voltage needs for actuators""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""publications""},
    ""semantic"": [""discuss lowering the driving voltage needs for actuators"", ""by authors affiliated with TRW Inc.""],
    ""constant"": false
  }
}","{
(""B"", ""A""): [""affiliated_with""],
(""B"", ""ANSWER""): [""writes""],
(""ANSWER"", ""C""): [""has_topic""]
}"
9015,"I'm keen on obtaining a selection of research papers that delve into the topic of flow instability within micro-channels in relation to restrictive flow orifice. In particular, I'm interested in exploring how these unstable flows at higher pressures can affect design considerations, particularly within applications such as lab-on-a-chip technologies.","{
  ""A"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""flow instability""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""micro-channels""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""restrictive flow orifice""},
    ""semantic"": [],
    ""constant"": true
  },
  ""D"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""lab-on-a-chip technologies""},
    ""semantic"": [],
    ""constant"": true
  },
  ""E"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""research papers"", ""flow instability within micro-channels"", ""unstable flows at higher pressures"", ""design considerations"", ""lab-on-a-chip technologies""],
    ""constant"": false
  }
}","{
(""E"", ""ANSWER""): [""writes""],
(""ANSWER"", ""A""): [""has_topic""],
(""ANSWER"", ""B""): [""has_topic""],
(""ANSWER"", ""C""): [""has_topic""],
(""ANSWER"", ""D""): [""has_topic""]
}"
3941,"What are the papers on graviton scattering referenced by the study ""Euler-Lagrange equations for the Gribov reggeon calculus in QCD and in gravity""?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Euler-Lagrange equations for the Gribov reggeon calculus in QCD and in gravity""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""graviton scattering""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""referenced by"", ""Euler-Lagrange equations for the Gribov reggeon calculus in QCD and in gravity"", ""graviton scattering""],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""has_topic""],
(""A"", ""ANSWER""): [""cites""],
(""ANSWER"", ""B""): [""has_topic""]
}"
4074,"Can you find papers published in 2009 about Korea's participation in ITER, which either cite or are referenced by the paper titled, ""Detail procedure of pressure and baking test for ITER vacuum vessel lower port stub extension?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Detail procedure of pressure and baking test for ITER vacuum vessel lower port stub extension""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""ITER""},
    ""semantic"": [""Korea's participation""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""institution"", ""author""],
    ""lexical"": {},
    ""semantic"": [""published in 2009""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""published in 2009"", ""about Korea's participation in ITER"", ""cite or are referenced by""],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""has_topic""],
(""A"", ""ANSWER""): [""cites""],
(""C"", ""A""): [""writes""],
(""C"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
11496,Please find articles related to control logic with a focus on enhancing system reliability when faced with shading conditions.,"{
  ""A"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""control logic""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""system reliability""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""shading conditions""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""articles related to control logic"", ""enhancing system reliability"", ""shading conditions""],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""has_topic""],
  (""B"", ""ANSWER""): [""has_topic""],
  (""C"", ""ANSWER""): [""has_topic""]
}"
145,"I'm looking for papers with at least one shared author with ""Physics of Microswimmers - Single Particle Motion and Collective Behavior"", that explore the subject of active turbulence and transport in a self-assembled spinning particles gas within the same research field.","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Physics of Microswimmers - Single Particle Motion and Collective Behavior""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""active turbulence and transport"", ""self-assembled spinning particles gas""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""at least one shared author"", ""same research field"", ""active turbulence and transport"", ""self-assembled spinning particles gas""],
    ""constant"": false
  }
}","{
(""B"", ""A""): [""writes""],
(""B"", ""ANSWER""): [""writes""],
(""A"", ""C""): [""has_topic""],
(""ANSWER"", ""C""): [""has_topic""]
}"
9814,"Could you locate studies co-authored by the same individual(s) who contributed to ""Critical behaviors and phase diagrams of the mixed spin-1 and spin-7/2 Blume-Capel (BC) Ising model on the Bethe lattice (BL),"" that remain within the same field? Specifically, documents that similarly examine phases in a spin model?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Critical behaviors and phase diagrams of the mixed spin-1 and spin-7/2 Blume-Capel (BC) Ising model on the Bethe lattice (BL)""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""same individual(s)""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""spin model""},
    ""semantic"": [""phases"", ""Blume-Capel (BC) Ising model""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""studies"", ""co-authored"", ""same field"", ""examine phases""],
    ""constant"": false
  }
}","{
(""B"", ""A""): [""writes""],
(""B"", ""ANSWER""): [""writes""],
(""A"", ""C""): [""has_topic""],
(""ANSWER"", ""C""): [""has_topic""]
}"
2665,"Can I find any papers by coauthors of ""Role of surface recombination in affecting the efficiency of nanostructured thin-film solar cells"" that also explore enhancing light absorption and trapping strategies for better solar cell efficiency?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Role of surface recombination in affecting the efficiency of nanostructured thin-film solar cells""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""coauthors of Role of surface recombination in affecting the efficiency of nanostructured thin-film solar cells""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""enhancing light absorption and trapping strategies for better solar cell efficiency"", ""solar cell efficiency""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""papers by coauthors of Role of surface recombination in affecting the efficiency of nanostructured thin-film solar cells"", ""exploring enhancing light absorption and trapping strategies for better solar cell efficiency""],
    ""constant"": false
  }
}","{
(""B"", ""A""): [""writes""],
(""B"", ""ANSWER""): [""writes""],
(""ANSWER"", ""C""): [""has_topic""]
}"
12248,Are there any research papers from Clare College exploring the confinement of gravitational magnetic fields within a torus in the field of Torus studies?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Clare College""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Torus studies""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""research papers"", ""confinement of gravitational magnetic fields"", ""within a torus""],
    ""constant"": false
  }
}","{
(""C"", ""A""): [""affiliated_with""],
(""C"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
9378,Does any research originating from the Federal University of Ceará involve studying room temperature acoustic-phonon emission in the realm of Terahertz radiation?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Federal University of Ceará""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Terahertz radiation""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""acoustic-phonon emission""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper"", ""research""],
    ""lexical"": {},
    ""semantic"": [""room temperature"", ""studying room temperature acoustic-phonon emission"", ""in the realm of Terahertz radiation""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""affiliated_with""],
(""ANSWER"", ""B""): [""has_topic""],
(""ANSWER"", ""C""): [""has_topic""]
}"
5650,Could you show me some research papers that explore generating multiple wavelengths using Barium nitrate in their studies?,"{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""generating multiple wavelengths""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""paper"", ""field_of_study""],
    ""lexical"": {""name"": ""Barium nitrate""},
    ""semantic"": [""research papers"", ""studies""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""research papers"", ""explore generating multiple wavelengths"", ""using Barium nitrate in their studies""],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""has_topic""],
(""A"", ""C""): [""has_topic""],
(""C"", ""B""): [""has_topic""],
(""ANSWER"", ""B""): [""has_topic""],
(""ANSWER"", ""C""): [""has_topic""]
}"
8939,"Looking for papers from the co-authors of ""Elastic properties and electronic structure of Mo2FeB2 alloyed with Cr, Ni and Mn by first-principles calculations"", which further explore the structural stability and elastic properties of Mo2FeB2 alloyed with different elements, similar to the initial investigations with Cr, Ni, and Mn.","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Elastic properties and electronic structure of Mo2FeB2 alloyed with Cr, Ni and Mn by first-principles calculations""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""co-authors of Elastic properties and electronic structure of Mo2FeB2 alloyed with Cr, Ni and Mn by first-principles calculations""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""structural stability"", ""elastic properties"", ""Mo2FeB2 alloyed with different elements""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""exploring structural stability and elastic properties of Mo2FeB2 alloyed with different elements"", ""similar to initial investigations with Cr, Ni, and Mn""],
    ""constant"": false
  }
}","{
(""B"", ""A""): [""writes""],
(""B"", ""ANSWER""): [""writes""],
(""ANSWER"", ""C""): [""has_topic""],
(""A"", ""C""): [""has_topic""]
}"
